"PID","banditTrial","choice","cue","feedback","condition","block"
38876,48,0,1,128,"NonInfo","4"
38876,49,0,1,124,"NonInfo","4"
38876,50,0,2,0,"NonInfo","4"
38876,51,1,1,0,"NonInfo","4"
38876,52,0,1,124,"NonInfo","4"
38876,53,0,2,0,"NonInfo","4"
38876,54,1,1,0,"NonInfo","4"
38876,55,0,2,0,"NonInfo","4"
38876,56,0,2,0,"NonInfo","4"
38876,57,1,2,88,"NonInfo","4"
38876,58,0,1,114,"NonInfo","4"
38876,59,0,1,114,"NonInfo","4"
38876,60,0,1,121,"NonInfo","4"
39262,1,1,2,86,"Informative","1"
39262,2,1,2,86,"Informative","1"
39262,3,1,1,0,"Informative","1"
39262,4,1,2,77,"Informative","1"
39262,5,1,2,71,"Informative","1"
39262,6,1,1,0,"Informative","1"
39262,7,1,2,84,"Informative","1"
39262,8,1,2,70,"Informative","1"
39262,9,1,1,0,"Informative","1"
39262,10,1,1,0,"Informative","1"
39262,11,0,2,0,"Informative","1"
39262,12,0,1,122,"Informative","1"
39262,13,0,2,0,"Informative","1"
39262,14,1,1,0,"Informative","1"
39262,15,1,1,0,"Informative","1"
39262,16,1,2,70,"Informative","2"
39262,17,1,1,0,"Informative","2"
39262,18,1,2,89,"Informative","2"
39262,19,1,1,0,"Informative","2"
39262,20,1,2,86,"Informative","2"
39262,21,1,2,88,"Informative","2"
39262,22,1,2,72,"Informative","2"
39262,23,1,1,0,"Informative","2"
39262,24,1,1,0,"Informative","2"
39262,25,1,1,0,"Informative","2"
39262,26,1,2,70,"Informative","2"
39262,27,1,2,82,"Informative","2"
39262,28,1,1,0,"Informative","2"
39262,29,1,1,0,"Informative","2"
39262,30,1,2,75,"Informative","2"
39262,31,1,2,78,"Informative","3"
39262,32,1,1,0,"Informative","3"
39262,33,1,1,0,"Informative","3"
39262,34,1,1,0,"Informative","3"
39262,35,1,1,0,"Informative","3"
39262,36,1,1,0,"Informative","3"
39262,37,1,1,0,"Informative","3"
39262,38,1,1,0,"Informative","3"
39262,39,1,1,0,"Informative","3"
39262,40,1,2,83,"Informative","3"
39262,41,1,1,0,"Informative","3"
39262,42,1,2,74,"Informative","3"
39262,43,1,1,0,"Informative","3"
39262,44,1,1,0,"Informative","3"
39262,45,1,2,75,"Informative","3"
39262,46,1,2,90,"Informative","4"
39262,47,1,2,79,"Informative","4"
39262,48,1,2,90,"Informative","4"
39262,49,1,1,0,"Informative","4"
39262,50,1,1,0,"Informative","4"
39262,51,1,1,0,"Informative","4"
39262,52,1,1,0,"Informative","4"
39262,53,1,1,0,"Informative","4"
39262,54,1,2,73,"Informative","4"
39262,55,1,2,83,"Informative","4"
39262,56,1,1,0,"Informative","4"
39262,57,1,1,0,"Informative","4"
39262,58,1,2,70,"Informative","4"
39262,59,1,1,0,"Informative","4"
39262,60,1,2,79,"Informative","4"
40984,1,1,1,0,"NonInfo","1"
40984,2,1,2,89,"NonInfo","1"
40984,3,1,2,77,"NonInfo","1"
40984,4,0,2,0,"NonInfo","1"
40984,5,0,1,113,"NonInfo","1"
40984,6,0,1,112,"NonInfo","1"
40984,7,0,1,118,"NonInfo","1"
40984,8,0,1,112,"NonInfo","1"
40984,9,0,1,114,"NonInfo","1"
40984,10,0,2,0,"NonInfo","1"
40984,11,0,1,124,"NonInfo","1"
40984,12,0,2,0,"NonInfo","1"
40984,13,0,1,128,"NonInfo","1"
40984,14,0,1,115,"NonInfo","1"
40984,15,0,1,127,"NonInfo","1"
40984,16,0,2,0,"NonInfo","2"
40984,17,0,2,0,"NonInfo","2"
40984,18,0,1,118,"NonInfo","2"
40984,19,0,2,0,"NonInfo","2"
40984,20,0,2,0,"NonInfo","2"
40984,21,0,1,114,"NonInfo","2"
40984,22,0,2,0,"NonInfo","2"
40984,23,0,2,0,"NonInfo","2"
40984,24,0,2,0,"NonInfo","2"
40984,25,0,2,0,"NonInfo","2"
40984,26,0,1,111,"NonInfo","2"
40984,27,0,1,115,"NonInfo","2"
40984,28,0,1,123,"NonInfo","2"
40984,29,0,1,118,"NonInfo","2"
40984,30,0,1,114,"NonInfo","2"
40984,31,0,1,125,"NonInfo","3"
40984,32,0,1,117,"NonInfo","3"
40984,33,0,1,127,"NonInfo","3"
40984,34,0,2,0,"NonInfo","3"
40984,35,0,2,0,"NonInfo","3"
40984,36,0,1,129,"NonInfo","3"
40984,37,0,1,116,"NonInfo","3"
40984,38,0,1,125,"NonInfo","3"
40984,39,0,1,115,"NonInfo","3"
40984,40,0,2,0,"NonInfo","3"
40984,41,0,2,0,"NonInfo","3"
40984,42,0,1,117,"NonInfo","3"
40984,43,0,2,0,"NonInfo","3"
40984,44,0,1,117,"NonInfo","3"
40984,45,0,2,0,"NonInfo","3"
40984,46,0,2,0,"NonInfo","4"
40984,47,0,2,0,"NonInfo","4"
40984,48,0,2,0,"NonInfo","4"
40984,49,0,2,0,"NonInfo","4"
40984,50,0,2,0,"NonInfo","4"
40984,51,0,2,0,"NonInfo","4"
40984,52,0,1,124,"NonInfo","4"
40984,53,0,2,0,"NonInfo","4"
40984,54,0,1,119,"NonInfo","4"
40984,55,0,1,115,"NonInfo","4"
40984,56,0,2,0,"NonInfo","4"
40984,57,0,1,122,"NonInfo","4"
40984,58,0,2,0,"NonInfo","4"
40984,59,0,1,119,"NonInfo","4"
40984,60,0,2,0,"NonInfo","4"
44082,1,1,1,0,"Informative","1"
44082,2,0,2,0,"Informative","1"
44082,3,0,1,129,"Informative","1"
44082,4,1,2,82,"Informative","1"
44082,5,0,2,0,"Informative","1"
44082,6,0,1,121,"Informative","1"
44082,7,1,2,74,"Informative","1"
44082,8,0,2,0,"Informative","1"
44082,9,1,2,73,"Informative","1"
44082,10,1,1,0,"Informative","1"
44082,11,1,2,88,"Informative","1"
44082,12,0,1,130,"Informative","1"
44082,13,0,2,0,"Informative","1"
44082,14,0,1,129,"Informative","1"
44082,15,0,1,120,"Informative","1"
44082,16,0,2,0,"Informative","2"
44082,17,0,2,0,"Informative","2"
44082,18,1,1,0,"Informative","2"
44082,19,0,2,0,"Informative","2"
44082,20,1,1,0,"Informative","2"
44082,21,1,1,0,"Informative","2"
44082,22,0,1,120,"Informative","2"
44082,23,1,1,0,"Informative","2"
44082,24,1,1,0,"Informative","2"
44082,25,1,1,0,"Informative","2"
44082,26,0,1,113,"Informative","2"
44082,27,1,1,0,"Informative","2"
44082,28,0,1,130,"Informative","2"
44082,29,0,2,0,"Informative","2"
44082,30,1,2,84,"Informative","2"
44082,31,1,2,82,"Informative","3"
44082,32,1,1,0,"Informative","3"
44082,33,0,1,114,"Informative","3"
44082,34,0,1,113,"Informative","3"
44082,35,0,1,125,"Informative","3"
44082,36,0,2,0,"Informative","3"
44082,37,0,2,0,"Informative","3"
44082,38,0,2,0,"Informative","3"
44082,39,0,2,0,"Informative","3"
44082,40,1,2,75,"Informative","3"
44082,41,1,1,0,"Informative","3"
44082,42,0,1,121,"Informative","3"
44082,43,1,2,81,"Informative","3"
44082,44,0,2,0,"Informative","3"
44082,45,0,2,0,"Informative","3"
44082,46,1,1,0,"Informative","4"
44082,47,0,2,0,"Informative","4"
44082,48,0,1,121,"Informative","4"
44082,49,1,2,85,"Informative","4"
44082,50,0,1,110,"Informative","4"
44082,51,1,1,0,"Informative","4"
44082,52,1,2,82,"Informative","4"
44082,53,1,2,79,"Informative","4"
44082,54,0,2,0,"Informative","4"
44082,55,0,1,116,"Informative","4"
44082,56,1,2,71,"Informative","4"
44082,57,0,2,0,"Informative","4"
44082,58,1,2,79,"Informative","4"
44082,59,0,2,0,"Informative","4"
44082,60,1,1,0,"Informative","4"
46325,1,1,2,77,"Informative","1"
46325,2,1,1,0,"Informative","1"
46325,3,0,1,113,"Informative","1"
46325,4,1,1,0,"Informative","1"
46325,5,0,2,0,"Informative","1"
46325,6,0,2,0,"Informative","1"
46325,7,0,1,128,"Informative","1"
46325,8,1,2,83,"Informative","1"
46325,9,1,1,0,"Informative","1"
46325,10,0,1,119,"Informative","1"
46325,11,1,2,73,"Informative","1"
46325,12,0,2,0,"Informative","1"
46325,13,1,2,72,"Informative","1"
46325,14,1,1,0,"Informative","1"
46325,15,0,1,111,"Informative","1"
46325,16,0,1,114,"Informative","2"
46325,17,1,1,0,"Informative","2"
46325,18,0,2,0,"Informative","2"
46325,19,1,1,0,"Informative","2"
46325,20,1,2,76,"Informative","2"
46325,21,0,2,0,"Informative","2"
46325,22,0,2,0,"Informative","2"
46325,23,1,2,74,"Informative","2"
46325,24,1,2,75,"Informative","2"
46325,25,1,2,86,"Informative","2"
46325,26,1,2,71,"Informative","2"
46325,27,1,1,0,"Informative","2"
46325,28,1,2,83,"Informative","2"
46325,29,0,1,120,"Informative","2"
46325,30,1,2,77,"Informative","2"
46325,31,0,2,0,"Informative","3"
46325,32,0,1,128,"Informative","3"
46325,33,0,1,115,"Informative","3"
46325,34,1,1,0,"Informative","3"
46325,35,0,1,122,"Informative","3"
46325,36,1,1,0,"Informative","3"
46325,37,0,2,0,"Informative","3"
46325,38,1,1,0,"Informative","3"
46325,39,0,2,0,"Informative","3"
46325,40,0,1,119,"Informative","3"
46325,41,1,2,71,"Informative","3"
46325,42,1,2,78,"Informative","3"
46325,43,0,2,0,"Informative","3"
46325,44,1,2,77,"Informative","3"
46325,45,1,2,87,"Informative","3"
46325,46,1,2,84,"Informative","4"
46325,47,0,2,0,"Informative","4"
46325,48,1,1,0,"Informative","4"
46325,49,0,2,0,"Informative","4"
46325,50,0,2,0,"Informative","4"
46325,51,1,1,0,"Informative","4"
46325,52,1,2,88,"Informative","4"
46325,53,0,2,0,"Informative","4"
46325,54,0,2,0,"Informative","4"
46325,55,0,2,0,"Informative","4"
46325,56,0,2,0,"Informative","4"
46325,57,1,2,87,"Informative","4"
46325,58,1,1,0,"Informative","4"
46325,59,1,2,77,"Informative","4"
46325,60,1,1,0,"Informative","4"
46460,1,1,1,0,"NonInfo","1"
46460,2,0,1,115,"NonInfo","1"
46460,3,0,2,0,"NonInfo","1"
46460,4,0,1,118,"NonInfo","1"
46460,5,0,1,116,"NonInfo","1"
46460,6,0,2,0,"NonInfo","1"
46460,7,0,2,0,"NonInfo","1"
46460,8,0,1,126,"NonInfo","1"
46460,9,0,1,128,"NonInfo","1"
46460,10,0,1,120,"NonInfo","1"
46460,11,0,1,116,"NonInfo","1"
46460,12,0,2,0,"NonInfo","1"
46460,13,0,1,124,"NonInfo","1"
46460,14,0,2,0,"NonInfo","1"
46460,15,0,1,118,"NonInfo","1"
46460,16,0,2,0,"NonInfo","2"
46460,17,0,1,127,"NonInfo","2"
46460,18,0,1,110,"NonInfo","2"
46460,19,0,1,126,"NonInfo","2"
46460,20,0,1,113,"NonInfo","2"
46460,21,0,2,0,"NonInfo","2"
46460,22,0,2,0,"NonInfo","2"
46460,23,0,1,128,"NonInfo","2"
46460,24,0,2,0,"NonInfo","2"
46460,25,0,1,123,"NonInfo","2"
46460,26,0,1,129,"NonInfo","2"
46460,27,0,2,0,"NonInfo","2"
46460,28,0,2,0,"NonInfo","2"
46460,29,0,2,0,"NonInfo","2"
46460,30,0,2,0,"NonInfo","2"
46460,31,0,2,0,"NonInfo","3"
46460,32,0,2,0,"NonInfo","3"
46460,33,0,2,0,"NonInfo","3"
46460,34,1,1,0,"NonInfo","3"
46460,35,1,1,0,"NonInfo","3"
46460,36,1,2,80,"NonInfo","3"
46460,37,1,1,0,"NonInfo","3"
46460,38,0,1,115,"NonInfo","3"
46460,39,0,1,130,"NonInfo","3"
46460,40,0,2,0,"NonInfo","3"
46460,41,0,1,119,"NonInfo","3"
46460,42,0,2,0,"NonInfo","3"
46460,43,0,2,0,"NonInfo","3"
46460,44,0,1,125,"NonInfo","3"
46460,45,0,2,0,"NonInfo","3"
46460,46,0,1,127,"NonInfo","4"
46460,47,0,1,125,"NonInfo","4"
46460,48,0,2,0,"NonInfo","4"
46460,49,0,1,126,"NonInfo","4"
46460,50,0,2,0,"NonInfo","4"
46460,51,0,1,120,"NonInfo","4"
46460,52,0,1,111,"NonInfo","4"
46460,53,0,1,122,"NonInfo","4"
46460,54,0,1,127,"NonInfo","4"
46460,55,0,2,0,"NonInfo","4"
46460,56,0,1,117,"NonInfo","4"
46460,57,0,1,119,"NonInfo","4"
46460,58,0,2,0,"NonInfo","4"
46460,59,0,2,0,"NonInfo","4"
46460,60,0,1,122,"NonInfo","4"
46554,1,1,2,71,"NonInfo","1"
46554,2,0,1,119,"NonInfo","1"
46554,3,1,2,82,"NonInfo","1"
46554,4,0,2,0,"NonInfo","1"
46554,5,1,2,79,"NonInfo","1"
46554,6,0,1,128,"NonInfo","1"
46554,7,1,1,0,"NonInfo","1"
46554,8,1,1,0,"NonInfo","1"
46554,9,0,2,0,"NonInfo","1"
46554,10,1,1,0,"NonInfo","1"
46554,11,1,2,85,"NonInfo","1"
46554,12,0,2,0,"NonInfo","1"
46554,13,1,1,0,"NonInfo","1"
46554,14,0,2,0,"NonInfo","1"
46554,15,1,2,89,"NonInfo","1"
46554,16,0,2,0,"NonInfo","2"
46554,17,1,2,85,"NonInfo","2"
46554,18,0,1,111,"NonInfo","2"
46554,19,1,1,0,"NonInfo","2"
46554,20,0,2,0,"NonInfo","2"
46554,21,1,2,90,"NonInfo","2"
46554,22,1,2,88,"NonInfo","2"
46554,23,0,1,122,"NonInfo","2"
46554,24,0,2,0,"NonInfo","2"
46554,25,1,2,80,"NonInfo","2"
46554,26,1,2,81,"NonInfo","2"
46554,27,1,2,78,"NonInfo","2"
46554,28,1,2,81,"NonInfo","2"
46554,29,1,1,0,"NonInfo","2"
46554,30,1,1,0,"NonInfo","2"
46554,31,1,2,85,"NonInfo","3"
46554,32,1,1,0,"NonInfo","3"
46554,33,1,1,0,"NonInfo","3"
46554,34,0,2,0,"NonInfo","3"
46554,35,1,1,0,"NonInfo","3"
46554,36,0,1,111,"NonInfo","3"
46554,37,0,1,118,"NonInfo","3"
46554,38,0,1,115,"NonInfo","3"
46554,39,0,1,116,"NonInfo","3"
46554,40,0,1,111,"NonInfo","3"
46554,41,0,2,0,"NonInfo","3"
46554,42,1,1,0,"NonInfo","3"
46554,43,1,2,71,"NonInfo","3"
46554,44,1,1,0,"NonInfo","3"
46554,45,0,1,110,"NonInfo","3"
46554,46,0,1,127,"NonInfo","4"
46554,47,0,1,126,"NonInfo","4"
46554,48,0,2,0,"NonInfo","4"
46554,49,1,2,72,"NonInfo","4"
46554,50,1,2,77,"NonInfo","4"
46554,51,0,1,116,"NonInfo","4"
46554,52,1,2,88,"NonInfo","4"
46554,53,0,2,0,"NonInfo","4"
46554,54,0,2,0,"NonInfo","4"
46554,55,1,1,0,"NonInfo","4"
46554,56,1,1,0,"NonInfo","4"
46554,57,0,1,117,"NonInfo","4"
46554,58,0,1,125,"NonInfo","4"
46554,59,0,2,0,"NonInfo","4"
46554,60,0,2,0,"NonInfo","4"
47299,1,1,2,86,"NonInfo","1"
47299,2,0,1,114,"NonInfo","1"
47299,3,1,2,85,"NonInfo","1"
47299,4,1,2,87,"NonInfo","1"
47299,5,0,2,0,"NonInfo","1"
47299,6,0,1,114,"NonInfo","1"
47299,7,1,1,0,"NonInfo","1"
47299,8,1,2,77,"NonInfo","1"
47299,9,1,2,77,"NonInfo","1"
47299,10,1,1,0,"NonInfo","1"
47299,11,1,1,0,"NonInfo","1"
47299,12,0,2,0,"NonInfo","1"
47299,13,1,2,75,"NonInfo","1"
47299,14,1,2,81,"NonInfo","1"
47299,15,1,2,80,"NonInfo","1"
47299,16,1,2,87,"NonInfo","2"
47299,17,1,2,87,"NonInfo","2"
47299,18,0,1,114,"NonInfo","2"
47299,19,1,1,0,"NonInfo","2"
47299,20,0,2,0,"NonInfo","2"
47299,21,1,1,0,"NonInfo","2"
47299,22,0,2,0,"NonInfo","2"
47299,23,0,2,0,"NonInfo","2"
47299,24,0,2,0,"NonInfo","2"
47299,25,1,2,82,"NonInfo","2"
47299,26,0,1,111,"NonInfo","2"
47299,27,0,2,0,"NonInfo","2"
47299,28,0,1,128,"NonInfo","2"
47299,29,0,2,0,"NonInfo","2"
47299,30,0,2,0,"NonInfo","2"
47299,31,1,1,0,"NonInfo","3"
47299,32,0,1,123,"NonInfo","3"
47299,33,0,1,130,"NonInfo","3"
47299,34,1,1,0,"NonInfo","3"
47299,35,1,1,0,"NonInfo","3"
47299,36,0,1,120,"NonInfo","3"
47299,37,1,2,88,"NonInfo","3"
47299,38,1,2,70,"NonInfo","3"
47299,39,1,2,89,"NonInfo","3"
47299,40,1,1,0,"NonInfo","3"
47299,41,0,2,0,"NonInfo","3"
47299,42,1,2,71,"NonInfo","3"
47299,43,1,1,0,"NonInfo","3"
47299,44,1,1,0,"NonInfo","3"
47299,45,1,2,77,"NonInfo","3"
47299,46,1,1,0,"NonInfo","4"
47299,47,1,1,0,"NonInfo","4"
47299,48,1,1,0,"NonInfo","4"
47299,49,1,1,0,"NonInfo","4"
47299,50,1,2,81,"NonInfo","4"
47299,51,1,2,70,"NonInfo","4"
47299,52,1,2,78,"NonInfo","4"
47299,53,0,2,0,"NonInfo","4"
47299,54,0,1,127,"NonInfo","4"
47299,55,1,2,83,"NonInfo","4"
47299,56,1,1,0,"NonInfo","4"
47299,57,0,2,0,"NonInfo","4"
47299,58,1,2,86,"NonInfo","4"
47299,59,0,2,0,"NonInfo","4"
47299,60,0,2,0,"NonInfo","4"
47890,1,1,2,73,"Informative","1"
47890,2,1,1,0,"Informative","1"
47890,3,0,2,0,"Informative","1"
47890,4,1,2,76,"Informative","1"
47890,5,1,1,0,"Informative","1"
47890,6,0,1,122,"Informative","1"
47890,7,0,1,123,"Informative","1"
47890,8,1,1,0,"Informative","1"
47890,9,0,1,119,"Informative","1"
47890,10,0,1,128,"Informative","1"
47890,11,1,1,0,"Informative","1"
47890,12,0,1,127,"Informative","1"
47890,13,1,2,75,"Informative","1"
47890,14,1,1,0,"Informative","1"
47890,15,0,2,0,"Informative","1"
47890,16,1,1,0,"Informative","2"
47890,17,1,1,0,"Informative","2"
47890,18,0,2,0,"Informative","2"
47890,19,0,1,111,"Informative","2"
47890,20,1,1,0,"Informative","2"
47890,21,0,2,0,"Informative","2"
47890,22,1,1,0,"Informative","2"
47890,23,1,1,0,"Informative","2"
47890,24,0,1,115,"Informative","2"
47890,25,1,2,73,"Informative","2"
47890,26,0,1,117,"Informative","2"
47890,27,1,2,89,"Informative","2"
47890,28,0,1,125,"Informative","2"
47890,29,0,2,0,"Informative","2"
47890,30,1,2,87,"Informative","2"
47890,31,0,2,0,"Informative","3"
47890,32,1,1,0,"Informative","3"
47890,33,1,1,0,"Informative","3"
47890,34,0,2,0,"Informative","3"
47890,35,0,2,0,"Informative","3"
47890,36,1,1,0,"Informative","3"
47890,37,1,2,79,"Informative","3"
47890,38,0,1,113,"Informative","3"
47890,39,1,1,0,"Informative","3"
47890,40,1,2,76,"Informative","3"
47890,41,0,1,112,"Informative","3"
47890,42,1,2,77,"Informative","3"
47890,43,1,2,80,"Informative","3"
47890,44,0,1,119,"Informative","3"
47890,45,0,1,127,"Informative","3"
47890,46,1,2,87,"Informative","4"
47890,47,1,1,0,"Informative","4"
47890,48,1,1,0,"Informative","4"
47890,49,0,2,0,"Informative","4"
47890,50,1,2,71,"Informative","4"
47890,51,1,1,0,"Informative","4"
47890,52,0,1,129,"Informative","4"
47890,53,1,1,0,"Informative","4"
47890,54,1,1,0,"Informative","4"
47890,55,1,1,0,"Informative","4"
47890,56,0,2,0,"Informative","4"
47890,57,1,1,0,"Informative","4"
47890,58,0,1,121,"Informative","4"
47890,59,1,1,0,"Informative","4"
47890,60,0,2,0,"Informative","4"
49086,1,1,1,0,"Informative","1"
49086,2,0,1,114,"Informative","1"
49086,3,1,2,80,"Informative","1"
49086,4,1,2,85,"Informative","1"
49086,5,0,2,0,"Informative","1"
49086,6,0,2,0,"Informative","1"
49086,7,1,2,89,"Informative","1"
49086,8,0,2,0,"Informative","1"
49086,9,1,1,0,"Informative","1"
49086,10,1,2,84,"Informative","1"
49086,11,1,2,86,"Informative","1"
49086,12,0,2,0,"Informative","1"
49086,13,0,1,113,"Informative","1"
49086,14,1,2,88,"Informative","1"
49086,15,1,2,80,"Informative","1"
49086,16,0,1,110,"Informative","2"
49086,17,1,1,0,"Informative","2"
49086,18,1,1,0,"Informative","2"
49086,19,1,1,0,"Informative","2"
49086,20,1,1,0,"Informative","2"
49086,21,0,1,110,"Informative","2"
49086,22,1,2,88,"Informative","2"
49086,23,0,1,124,"Informative","2"
49086,24,1,1,0,"Informative","2"
49086,25,1,1,0,"Informative","2"
49086,26,0,1,117,"Informative","2"
49086,27,0,1,119,"Informative","2"
49086,28,1,2,75,"Informative","2"
49086,29,0,2,0,"Informative","2"
49086,30,1,2,77,"Informative","2"
49086,31,0,2,0,"Informative","3"
49086,32,0,2,0,"Informative","3"
49086,33,1,2,85,"Informative","3"
49086,34,0,2,0,"Informative","3"
49086,35,1,2,71,"Informative","3"
49086,36,0,2,0,"Informative","3"
49086,37,0,2,0,"Informative","3"
49086,38,1,1,0,"Informative","3"
49086,39,0,2,0,"Informative","3"
49086,40,1,1,0,"Informative","3"
49086,41,1,2,90,"Informative","3"
49086,42,1,2,74,"Informative","3"
49086,43,1,1,0,"Informative","3"
49086,44,0,2,0,"Informative","3"
49086,45,0,2,0,"Informative","3"
49086,46,0,2,0,"Informative","4"
49086,47,1,2,88,"Informative","4"
49086,48,0,1,130,"Informative","4"
49086,49,1,1,0,"Informative","4"
49086,50,1,1,0,"Informative","4"
49086,51,0,2,0,"Informative","4"
49086,52,1,2,90,"Informative","4"
49086,53,1,2,78,"Informative","4"
49086,54,0,2,0,"Informative","4"
49086,55,0,2,0,"Informative","4"
49086,56,1,2,79,"Informative","4"
49086,57,0,1,128,"Informative","4"
49086,58,0,2,0,"Informative","4"
49086,59,1,1,0,"Informative","4"
49086,60,0,2,0,"Informative","4"
49136,1,0,2,0,"NonInfo","1"
49136,2,1,2,74,"NonInfo","1"
49136,3,1,2,73,"NonInfo","1"
49136,4,1,1,0,"NonInfo","1"
49136,5,1,1,0,"NonInfo","1"
49136,6,0,2,0,"NonInfo","1"
49136,7,1,1,0,"NonInfo","1"
49136,8,1,1,0,"NonInfo","1"
49136,9,1,1,0,"NonInfo","1"
49136,10,1,1,0,"NonInfo","1"
49136,11,1,1,0,"NonInfo","1"
49136,12,0,2,0,"NonInfo","1"
49136,13,1,2,71,"NonInfo","1"
49136,14,0,2,0,"NonInfo","1"
49136,15,0,2,0,"NonInfo","1"
49136,16,0,2,0,"NonInfo","2"
49136,17,0,1,115,"NonInfo","2"
49136,18,0,2,0,"NonInfo","2"
49136,19,1,2,74,"NonInfo","2"
49136,20,1,1,0,"NonInfo","2"
49136,21,0,2,0,"NonInfo","2"
49136,22,0,1,118,"NonInfo","2"
49136,23,0,1,119,"NonInfo","2"
49136,24,0,1,113,"NonInfo","2"
49136,25,0,1,110,"NonInfo","2"
49136,26,0,1,118,"NonInfo","2"
49136,27,0,1,117,"NonInfo","2"
49136,28,0,2,0,"NonInfo","2"
49136,29,1,2,76,"NonInfo","2"
49136,30,1,1,0,"NonInfo","2"
49136,31,1,2,78,"NonInfo","3"
49136,32,1,2,89,"NonInfo","3"
49136,33,0,2,0,"NonInfo","3"
49136,34,0,1,115,"NonInfo","3"
49136,35,1,2,81,"NonInfo","3"
49136,36,1,1,0,"NonInfo","3"
49136,37,1,2,83,"NonInfo","3"
49136,38,1,1,0,"NonInfo","3"
49136,39,1,2,80,"NonInfo","3"
49136,40,0,2,0,"NonInfo","3"
49136,41,1,1,0,"NonInfo","3"
49136,42,0,2,0,"NonInfo","3"
49136,43,0,2,0,"NonInfo","3"
49136,44,0,2,0,"NonInfo","3"
49136,45,1,1,0,"NonInfo","3"
49136,46,1,1,0,"NonInfo","4"
49136,47,1,2,82,"NonInfo","4"
49136,48,0,1,111,"NonInfo","4"
49136,49,0,1,111,"NonInfo","4"
49136,50,0,1,126,"NonInfo","4"
49136,51,1,2,72,"NonInfo","4"
49136,52,1,1,0,"NonInfo","4"
49136,53,1,1,0,"NonInfo","4"
49136,54,0,2,0,"NonInfo","4"
49136,55,1,1,0,"NonInfo","4"
49136,56,0,2,0,"NonInfo","4"
49136,57,0,2,0,"NonInfo","4"
49136,58,0,2,0,"NonInfo","4"
49136,59,1,2,73,"NonInfo","4"
49136,60,1,1,0,"NonInfo","4"
50090,1,0,2,0,"NonInfo","1"
50090,2,0,1,111,"NonInfo","1"
50090,3,1,2,75,"NonInfo","1"
50090,4,0,1,111,"NonInfo","1"
50090,5,0,1,119,"NonInfo","1"
50090,6,1,2,77,"NonInfo","1"
50090,7,0,1,118,"NonInfo","1"
50090,8,1,2,86,"NonInfo","1"
50090,9,1,2,80,"NonInfo","1"
50090,10,0,1,123,"NonInfo","1"
50090,11,1,2,85,"NonInfo","1"
50090,12,1,1,0,"NonInfo","1"
50090,13,0,1,111,"NonInfo","1"
50090,14,1,1,0,"NonInfo","1"
50090,15,1,2,77,"NonInfo","1"
50090,16,1,1,0,"NonInfo","2"
50090,17,0,1,121,"NonInfo","2"
50090,18,0,2,0,"NonInfo","2"
50090,19,0,1,127,"NonInfo","2"
50090,20,0,1,113,"NonInfo","2"
50090,21,1,1,0,"NonInfo","2"
50090,22,1,1,0,"NonInfo","2"
50090,23,0,1,121,"NonInfo","2"
50090,24,0,2,0,"NonInfo","2"
50090,25,1,2,80,"NonInfo","2"
50090,26,0,2,0,"NonInfo","2"
50090,27,1,2,87,"NonInfo","2"
50090,28,1,2,89,"NonInfo","2"
50090,29,1,2,86,"NonInfo","2"
50090,30,1,2,83,"NonInfo","2"
50090,31,0,1,125,"NonInfo","3"
50090,32,1,1,0,"NonInfo","3"
50090,33,1,2,76,"NonInfo","3"
50090,34,0,1,117,"NonInfo","3"
50090,35,1,1,0,"NonInfo","3"
50090,36,1,1,0,"NonInfo","3"
50090,37,0,1,118,"NonInfo","3"
50090,38,1,1,0,"NonInfo","3"
50090,39,0,1,111,"NonInfo","3"
50090,40,1,1,0,"NonInfo","3"
50090,41,1,1,0,"NonInfo","3"
50090,42,0,1,128,"NonInfo","3"
50090,43,1,2,87,"NonInfo","3"
50090,44,1,1,0,"NonInfo","3"
50090,45,1,1,0,"NonInfo","3"
50090,46,0,2,0,"NonInfo","4"
50090,47,1,2,80,"NonInfo","4"
50090,48,1,1,0,"NonInfo","4"
50090,49,0,1,127,"NonInfo","4"
50090,50,0,1,124,"NonInfo","4"
50090,51,0,1,118,"NonInfo","4"
50090,52,1,1,0,"NonInfo","4"
50090,53,1,1,0,"NonInfo","4"
50090,54,1,1,0,"NonInfo","4"
50090,55,1,2,76,"NonInfo","4"
50090,56,1,2,76,"NonInfo","4"
50090,57,1,1,0,"NonInfo","4"
50090,58,0,1,126,"NonInfo","4"
50090,59,1,1,0,"NonInfo","4"
50090,60,1,2,90,"NonInfo","4"
50307,1,1,1,0,"NonInfo","1"
50307,2,1,2,89,"NonInfo","1"
50307,3,1,2,72,"NonInfo","1"
50307,4,1,1,0,"NonInfo","1"
50307,5,1,2,83,"NonInfo","1"
50307,6,1,2,70,"NonInfo","1"
50307,7,1,2,84,"NonInfo","1"
50307,8,1,2,86,"NonInfo","1"
50307,9,1,2,80,"NonInfo","1"
50307,10,1,2,85,"NonInfo","1"
50307,11,1,2,72,"NonInfo","1"
50307,12,1,2,90,"NonInfo","1"
50307,13,1,1,0,"NonInfo","1"
50307,14,1,1,0,"NonInfo","1"
50307,15,0,2,0,"NonInfo","1"
50307,16,1,2,77,"NonInfo","2"
50307,17,0,1,111,"NonInfo","2"
50307,18,1,1,0,"NonInfo","2"
50307,19,0,2,0,"NonInfo","2"
50307,20,0,2,0,"NonInfo","2"
50307,21,1,1,0,"NonInfo","2"
